,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
525.025025025025,1.6331679596568358e-07,2.5853684613659696e-07,3.994684671183675e-07,6.034948302274645e-07,8.928716470175242e-07,1.2955695160131732e-06,1.8461427530132154e-06,2.586604184665423e-06,3.5672843157486413e-06,4.847653152121927e-06,6.497083724210806e-06,8.595537911806011e-06,1.1234157386527084e-05,1.4515745209519934e-05,1.8555126687134766e-05,2.3479381338266584e-05,2.9427941117645726e-05,3.6552553241794626e-05,4.501710897274275e-05,5.499734244658922e-05,6.66804060307649e-05,8.026433071852729e-05,9.595738170473579e-05,0.0001139773205330561,0.00013455058607491846,0.00015791140711903163,0.00018430085954881728,0.00021396588100077883,0.00024715825556910064,0.0002841335805912011,0.00032515022685512953,0.00037046830275043756,0.00042034863197429085,0.0004750517534358407,0.0005348369510020136,0.000599961319721004,0.0006706788741662728,0.0007472397035801821,0.000829889177576057,0.0009188672052904461,0.0010144075500709137,0.0011167372010441323,0.0012260758022365897,0.0013426351393174567,0.0014666186834992813,0.001598221191665438,0.0017376283613916394,0.001885016539188083,0.002040552480006311,0.0022043931558250788
527.5275275275276,1.7580007106382816e-07,2.7746734818329933e-07,4.27513068971178e-07,6.441519040235149e-07,9.50641429983789e-07,1.3761371355070174e-06,1.9565706151415187e-06,2.7355299048940424e-06,3.765120003528306e-06,5.106781666698732e-06,6.832047495986975e-06,9.023216063434352e-06,1.1773927172979369e-05,1.5189624203585128e-05,1.9387892639663187e-05,2.449866721309422e-05,3.066430341201008e-05,3.803951232850516e-05,4.67911608175095e-05,5.70979416433264e-05,6.914992064375539e-05,8.314796991128326e-05,9.930309756314022e-05,0.00011783568585022664,0.0001389746501554743,0.00016295653188186748,0.0001900245383629071,0.00022042754278235523,0.0002544190567062758,0.00029225618724996967,0.0003341985901653514,0.00038050742927860933,0.00043144435176829343,0.00048727048778170716,0.0005482454818700309,0.0006146265627035592,0.0006866676565274576,0.000764618548851726,0.0008487240979490903,0.0009392235028709683,0.0010363496278913763,0.001140328384555897,0.001251378171849955,0.0013697093744084864,0.0014955239181664848,0.0016290148823951726,0.0017703661666784811,0.0019197522110561503,0.0020773377672883876,0.0022432777189788943
530.03003003003,1.8920191242223685e-07,2.9773076249182287e-07,4.5744882536687086e-07,6.874369255914858e-07,1.0119932787343149e-06,1.4615007711832145e-06,2.0733139774391916e-06,2.8926443614864183e-06,3.973421365001013e-06,5.3791073041134585e-06,7.18344510579388e-06,9.471119796474916e-06,1.2338317160275833e-05,1.5893165947040606e-05,2.0256053263143073e-05,2.5559806160062774e-05,3.194973580212196e-05,3.958354382155642e-05,4.863109345624252e-05,5.9274050737723215e-05,7.170540330351517e-05,8.612886631897667e-05,0.0001027581865005892,0.00012181635634088964,0.00014353475136489384,0.0001681522036278566,0.00019591402473044642,0.00022707099141988036,0.0002618783064060483,0.00030059454639199475,0.00034348060853871883,0.00039079866569302277,0.0004428111397386489,0.0004997797014162867,0.0005619643039240036,0.0006296222565795038,0.0007030073438182287,0.000782368993832323,0.0008679515002368773,0.0009599932992905226,0.001058726304403856,0.0011643752989449726,0.0012771573876985886,0.0013972815067540365,0.0015249479910865499,0.001660348198653588,0.0018036641894500615,0.0019550684576498723,0.0021147237147017407,0.0022827827210401947
532.5325325325325,2.035871159242945e-07,3.1941693405106797e-07,4.8939764827751e-07,7.33512045528603e-07,1.0771389114398429e-06,1.5519321633151966e-06,2.1967161152415647e-06,3.0583748352233678e-06,4.192712982439344e-06,5.665265911668825e-06,7.552038117682218e-06,9.940151137007999e-06,1.292838467153644e-05,1.6627597777747067e-05,2.1161020306027956e-05,2.66644082153564e-05,3.3286059785633285e-05,4.118669298163394e-05,5.0539187192131985e-05,6.152819520388665e-05,7.434963352575307e-05,8.921006102811252e-05,0.00010632595730119451,0.00012592291317258105,0.00014823474648157378,0.00017350255651773746,0.00020197373053056292,0.0002339009154482274,0.0002695409674486485,0.00030915389134783674,0.0003530017809496642,0.0004013477705753955,0.000454455006995194,0.0005125856499477357,0.0005759999083847289,0.0006449551185367989,0.0007197048688844655,0.0008004981761476376,0.0008875787154905791,0.0009811841072850074,0.0010815452619877509,0.0011888857839742984,0.0013034214345273342,0.001425359653609616,0.0015548991395516341,0.0016922294853542966,0.0018375308699411731,0.0019909738023908144,0.0021527189169317194,0.002322916816287127
535.035035035035,2.1902483569523935e-07,3.4262147208931875e-07,5.234889164358091e-07,7.825489025293458e-07,1.146301890721349e-06,1.6477175971836506e-06,2.327137895226157e-06,3.233169584039927e-06,4.423544126455968e-06,5.965922040040077e-06,7.938621089644144e-06,1.0431249636924419e-05,1.3545229289706872e-05,1.739419418658956e-05,2.210425767655739e-05,2.7814140648138727e-05,3.467515918525449e-05,4.285107245850618e-05,5.2517794707996105e-05,6.386297776949802e-05,7.708547279694115e-05,9.239468161971447e-05,0.0001100098095411033,0.00013015903234747745,0.00015307859088185298,0.0001790118267741078,0.000208208172852969,0.00024092211143472085,0.0002774121131340493,0.00031793956811650235,0.00036276772085059184,0.00041216061845833013,0.0004663820817402776,0.0005256947068949011,0.0005903589048884064,0.0006606319843818454,0.000736767283105189,0.0008190133515974077,0.000907613192318084,0.0010028035562876542,0.0011048142986350281,0.0012138677937261779,0.0013301784099158046,0.0014539520434064157,0.0015853857102127405,0.001724667194811431,0.0018719747537032868,0.0020274768718231183,0.0021913320694966483,0.002363688757459756
537.5375375375376,2.3558886164843986e-07,3.674460993940077e-07,5.598599062466228e-07,8.347291451919187e-07,1.2197182448087774e-06,1.7491586308995877e-06,2.4649586158137437e-06,3.4174988003230103e-06,4.666489832786796e-06,6.281770140331739e-06,8.344022889924109e-06,1.094539380671103e-05,1.4189994402379434e-05,1.8194278468374477e-05,2.3087283192425708e-05,2.9010729800536604e-05,3.611898206965822e-05,4.457886428272723e-05,5.456934311814946e-05,6.628108051690849e-05,7.991586671358427e-05,9.568594433577882e-05,0.0001138132357713701,0.0001345284868912732,0.00015807034072495203,0.000184684354853057,0.00021462197614755714,0.00024813948609865637,0.0002854969293640998,0.0003269570374036387,0.00037278415816035073,0.00042324320175899966,0.00047859861114337023,0.0005391133654992603,0.0006050480232329854,0.0006766598102179712,0.0007542017580015143,0.0008379218956937333,0.0009280624983510508,0.0010248593938246536,0.001128541329274731,0.001239329397856362,0.0013574365254629607,0.0014830670168676993,0.0016164161601293632,0.001757669887724366,0.0019070044925261615,0.0020645863964740886,0.002230571969549579,0.0024051073965052077
540.04004004004,2.53357913604317e-07,3.939990214145387e-07,5.986562458572631e-07,8.902449804514289e-07,1.2976371188083655e-06,1.8565728567525932e-06,2.6105768843693577e-06,3.6118556080707387e-06,4.922152021721933e-06,6.613535806241352e-06,8.769108060526585e-06,1.1483602597125299e-05,1.4863868796779317e-05,1.9029224423748333e-05,2.41116703819096e-05,3.0255962979118898e-05,3.7619542725529516e-05,4.637232190778085e-05,5.6696336069685095e-05,6.87852670323284e-05,8.284384716801352e-05,9.908715629046909e-05,0.00011773982374360198,0.00013903514908272777,0.0001632141551763794,0.00019052458765198113,0.00022121987440784535,0.0002555580584623235,0.0002938007167538359,0.00033621187668659886,0.0003830569412773053,0.00043460163273526334,0.0004911109632359856,0.0005528482405551348,0.0006200741151408532,0.0006930456741384296,0.0007720155868583867,0.0008572313052105521,0.0009489343217215994,0.001047359486919081,0.0011527343871044814,0.0012652787828538285,0.0013852041079763606,0.0015127130281287974,0.0016479990578219257,0.0017912462341643236,0.0019426288453606806,0.002102311211715381,0.00227044751667996,0.0024471816853221915
542.5425425425425,2.7241595289660225e-07,4.223953161785946e-07,6.400323935252298e-07,9.492997498755559e-07,1.3803214573975907e-06,1.970294697470571e-06,2.7644115326390153e-06,3.816757101380814e-06,5.191160661665264e-06,6.961977062805349e-06,9.214778229374427e-06,1.204693693117549e-05,1.556808830628415e-05,1.990045811344257e-05,2.5179050337690515e-05,3.155169039902462e-05,3.917892368183311e-05,4.8233772303649774e-05,5.8901355894060964e-05,7.13783846039153e-05,8.587253458141907e-05,0.00010260171772667589,0.00012179325867892959,0.0001436829927243538,0.00016851429867018698,0.0001965370807538986,0.00022800671338853908,0.00026318296203375354,0.00030232889277211837,0.00034570978230649826,0.00039359203911711304,0.000446242145464245,0.0005039256288269186,0.0005669060702581776,0.0006354441560378458,0.0007097967779338575,0.0007902161863590474,0.000876949199744189,0.0009702364725485857,0.0010703118235029334,0.0011774016249288055,0.0012917242533062997,0.0014134896006659352,0.001542898645860718,0.0016801430843268411,0.0018254050145628457,0.001978856679242769,0.00214066025862453,0.0023109677137152034,0.002489920676504924
545.0450450450451,2.9285251242623824e-07,4.5275734610041834e-07,6.841521414715019e-07,1.0121085351085932e-06,1.46804872031667e-06,2.0906762388259344e-06,2.926902571905197e-06,4.0327454257796806e-06,5.474174978344297e-06,7.327885703240991e-06,9.681973572605676e-06,1.263650128785432e-05,1.6303937509867525e-05,2.0809459666170758e-05,2.629111362462067e-05,3.289982718190826e-05,4.0799277787376374e-05,5.0165618102797974e-05,6.118706580989071e-05,7.406336646956483e-05,8.900514018483395e-05,0.00010623312431857088,0.00012597732558083648,0.0001484760954547036,0.00017397514321047442,0.0002027265007085874,0.00023498745285745917,0.00027101944702136583,0.00031108699391174617,0.00035545657158733376,0.00040439554317521975,0.00045817109784337576,0.0005170492234377675,0.0005812937180720536,0.0006511652468484773,0.0007269204488140987,0.0008088110982320674,0.000897083323284856,0.000991976884433266,0.0010937245138371704,0.0012025513165041242,0.0013186742331711407,0.0014423015643421626,0.0015736325543970686,0.0017128570342540255,0.0018601551207018843,0.0020156969702181857,0.002179642584846806,0.0023521416675218675,0.0025333335240861343
547.5475475475475,3.14763046170809e-07,4.852151928094943e-07,7.311891464590439e-07,1.0788987938019118e-06,1.5611116320774154e-06,2.218088100074047e-06,3.0985121893925097e-06,4.260388903950068e-06,5.77188471123433e-06,7.712088675436086e-06,1.0171674328532516e-05,1.3253445339102951e-05,1.707275148588799e-05,2.1757765141528324e-05,2.7449612242702958e-05,3.430235540888668e-05,4.248283034276378e-05,5.217033979956617e-05,6.355621217784073e-05,7.68432341152127e-05,9.224496834878902e-05,0.00010998496952077671,0.000130295911592392,0.0001534186411027136,0.00017960117071251071,0.00020909762735085567,0.0002421671688820891,0.00027907288258072395,0.0003200806778891736,0.00036545818498227183,0.0004154736696141456,0.0004703949736139203,0.0005304884892587336,0.0005960181746132929,0.0006672446158073304,0.0007444241411442839,0.0008278079909109165,0.0009176415457989945,0.0010141636159642804,0.0011176057919396202,0.0012281918578903406,0.0013461372670516799,0.0014716486786184677,0.0016049235548642354,0.001746149816846751,0.0018955055567054018,0.002053158804268154,0.002219267345457122,0.002393978589806426,0.0025774294842791706
550.05005005005,3.3824929920699225e-07,5.199071161801031e-07,7.813274883895695e-07,1.1499110274226306e-06,1.6598189673632112e-06,2.3529203437611435e-06,3.2797257875044223e-06,4.500283207461318e-06,6.0850114188048735e-06,8.115449519678853e-06,1.0684902364820325e-05,1.3898965641516518e-05,1.7875917621668504e-05,2.274696844926708e-05,2.8656361646576453e-05,3.5761326229687414e-05,4.4231881287845716e-05,5.4250498003987824e-05,6.60116268085446e-05,7.972109962446295e-05,9.559541896235408e-05,0.00011386094696478771,0.00013475300839842975,0.00015851492208457155,0.00018539697538386726,0.00021565535615625296,0.00024955105615097106,0.0002873487590935612,0.00032931572587396917,0.00037572068824717834,0.00042683276137559493,0.00048292038440699014,0.0005442502971246618,0.0006110865595542503,0.0006836896202865314,0.0007623154381950853,0.0008472146612058659,0.0009386318648223192,0.0010368048522317738,0.001141964017020623,0.0012543317688087868,0.0013741220214786693,0.0015015397431177072,0.0016367805663146712,0.0017800304570437138,0.0019314654400323626,0.002091251378235603,0.0022595438038220668,0.002436487797915469,0.002622217916219012
552.5525525525526,3.6341969935525046e-07,5.569800387960774e-07,8.347622582666658e-07,1.2253994823875224e-06,1.7644963736486058e-06,2.4955834264919467e-06,3.471053067522429e-06,4.753052576153844e-06,6.414309834239532e-06,8.538869859259147e-06,1.1222722800480649e-05,1.4574307384329492e-05,1.8714877480341027e-05,2.377872332633901e-05,2.991324282281274e-05,3.727886202921127e-05,4.604880744577681e-05,5.640873575103979e-05,6.855622932444675e-05,8.27001680803524e-05,9.905998986227948e-05,0.0001178648529032535,0.00013935271467319723,0.00016376934184354116,0.00019136726614592454,0.00022240470063452644,0.00025714443033020366,0.0002958526904792738,0.00033879804474812173,0.00038625027464146775,0.00043847929031740524,0.0004957540718120209,0.0005583416485112799,0.0006265061235440885,0.0007005077486392057,0.0007806020539070374,0.0008670390359881915,0.0009600624070634313,0.0010599089063505472,0.0011668076749262223,0.0012809796940064188,0.001402637286196789,0.0015319836786826062,0.001669212626863099,0.0018145080965430607,0.001968044002470924,0.0021299840007519065,0.0023004813324616355,0.002479678715635179,0.0026677082827020805
555.055055055055,3.9038977160986463e-07,5.965900571412099e-07,8.917001769307236e-07,1.30563288602666e-06,1.875487232623388e-06,2.6465091923018045e-06,3.673029159451029e-06,5.01935108687796e-06,6.760569273324851e-06,8.983290945613237e-06,1.178624568430854e-05,1.5280766195254913e-05,1.959112872645563e-05,2.4854745373127165e-05,3.122220442634825e-05,3.8857158652737314e-05,4.793606482481152e-05,5.8647780866350784e-05,7.119302957649455e-05,8.578374002006931e-05,0.00010264227931296121,0.0001220005887027542,0.00014409923857401527,0.00016918641733320298,0.0001975168690961159,0.0002293507947611021,0.0002649527304552506,0.0003045904165390238,0.00034853366939532855,0.000397053267156326,0.00045041985937538755,0.0005089029094677311,0.0005727696775516008,0.0006422842501477386,0.000717706622058831,0.0007992918346688035,0.000887289173886473,0.0009819414300178881,0.0010834842209920365,0.001192145379588772,0.0013081444046261286,0.001431691975456044,0.001562989528589927,0.0017022288948254371,0.0018495919948683256,0.0020052505911336816,0.0021693660931639295,0.002342089413910763,0.0025235608739899067,0.0027139101509246716
557.5575575575575,4.1928257657354423e-07,6.389029808639613e-07,9.523602460301299e-07,1.390895218940175e-06,1.993153562063784e-06,2.806151910333966e-06,3.8862157997445195e-06,5.299863973336621e-06,7.124615096249961e-06,9.449695259724794e-06,1.2376627731430187e-05,1.601969000577924e-05,2.050622711188112e-05,2.5976814150303242e-05,3.2585264977401234e-05,4.049848769101289e-05,4.989619097897194e-05,6.097044838939801e-05,7.39251301166045e-05,8.897521394344935e-05,0.00010634598853794205,0.00012627216338568844,0.00014899690028146844,0.00017477078154454906,0.00020385073001128628,0.00023649889544689998,0.0002729815213582922,0.0003135678053326345,0.0003585287650203458,0.00040813612077038043,0.000462661204750041,0.0005223739051755062,0.0005875416530724233,0.0006584284578027586,0.0007352939964544096,0.0008183927611092755,0.000907973266994905,0.001004277323592533,0.001107539369925056,0.0012179858744848326,0.0013358347995829456,0.0014612951293078403,0.0015945664597682729,0.0017358386498604174,0.0018852915304360927,0.0020430946694538457,0.0022094071904613407,0.002384377641580393,0.002568143912039834,0.002760833193219928
560.0600600600601,4.502291741743027e-07,6.840949015254194e-07,1.016974432754455e-06,1.4814865253723845e-06,2.11787695985295e-06,2.9749893585795777e-06,4.111202558705789e-06,5.595308998831474e-06,7.507310225103959e-06,9.939108171536243e-06,1.2995074119663518e-05,1.6792480977549334e-05,2.146178852355271e-05,2.7146775337775673e-05,3.4004515120229026e-05,4.220519882648582e-05,5.193180742873845e-05,6.33796430552279e-05,7.675572872682681e-05,9.2278088876059e-05,0.00011017492430366382,0.00013068369622188004,0.0001540501345866575,0.00018052718607736008,0.00021037391689249663,0.00024385438504674191,0.00028123649613132973,0.00032279085558841586,0.0003687896294985239,0.0004195054247328588,0.000475210198118179,0.0005361742030352092,0.0006026649806508934,0.0006749464017939794,0.0007532777643412925,0.0008379129499033849,0.0009290996425934726,0.0010270786117399944,0.0011320830595650633,0.0012443380341001255,0.00136405990694603,0.0014914559149056402,0.0016267237640193145,0.0017700512941135663,0.0019216162016251408,0.0020815858181821266,0.002250116942203881,0.0024273557206179195,0.0026134375776774,0.002808487187793175
